,Rndrng_NPI,Tot_Benes,Tot_Mdcr_Stdzd_Amt,Benef_Labels,Payment_Labels,Label3,Rndrng_Prvdr_Type
202260,1003822123,743,24043.7,BeneficiarySegment4,PaymentSegment5,0,Diagnostic Radiology
202269,1003056821,631,30078.69,BeneficiarySegment4,PaymentSegment5,0,Pain Management
202272,1003805128,587,20239.49,BeneficiarySegment4,PaymentSegment5,0,Orthopedic Surgery
202288,1003804832,520,21900.18,BeneficiarySegment4,PaymentSegment5,0,Podiatry
202297,1003324138,1036,30265.91,BeneficiarySegment4,PaymentSegment5,0,Physical Therapist in Private Practice
202305,1003179193,512,28182.74,BeneficiarySegment4,PaymentSegment5,0,Podiatry
202321,1003058280,563,18932.489999999998,BeneficiarySegment4,PaymentSegment5,0,Family Practice
202337,1003100645,530,24523.44,BeneficiarySegment4,PaymentSegment5,0,Family Practice
202346,1003047853,593,30819.5,BeneficiarySegment4,PaymentSegment5,0,Emergency Medicine
202351,1003104795,511,12324.750000000002,BeneficiarySegment4,PaymentSegment5,0,Audiologist
202356,1003803909,560,26433.129999999997,BeneficiarySegment4,PaymentSegment5,0,Family Practice
202364,1003821190,550,19094.190000000002,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202372,1003821174,509,15620.47,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202377,1003326133,550,21251.01,BeneficiarySegment4,PaymentSegment5,0,Physician Assistant
202383,1003060104,748,19310.629999999997,BeneficiarySegment4,PaymentSegment5,0,Physical Therapist in Private Practice
202390,1003821216,475,18015.36,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202396,1003274192,477,33687.46,BeneficiarySegment4,PaymentSegment5,0,Physician Assistant
202399,1003821315,553,20609.83,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202406,1003821265,734,24769.33,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202414,1003269135,477,33929.649999999994,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202428,1003218777,514,33302.87,BeneficiarySegment4,PaymentSegment5,0,Physician Assistant
202435,1003806183,683,21989.05,BeneficiarySegment4,PaymentSegment5,0,Dermatology
202446,1003050899,690,33818.45,BeneficiarySegment4,PaymentSegment5,0,Podiatry
202460,1003219056,579,20423.300000000003,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202463,1003267865,1033,25236.35,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202486,1003275074,867,16999.6,BeneficiarySegment4,PaymentSegment5,0,Audiologist
202489,1003821141,783,32083.270000000004,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202496,1003105792,784,28982.81,BeneficiarySegment4,PaymentSegment5,0,Podiatry
202504,1003821059,957,33737.89000000001,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202512,1003061722,502,22745.32,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202515,1003105875,469,22095.61,BeneficiarySegment4,PaymentSegment5,0,Endocrinology
202522,1003825639,999,31454.630000000005,BeneficiarySegment4,PaymentSegment5,0,Physical Therapist in Private Practice
202532,1003821018,678,28623.35,BeneficiarySegment4,PaymentSegment5,0,Centralized Flu
202540,1003047523,551,28813.010000000002,BeneficiarySegment4,PaymentSegment5,0,Physician Assistant
202544,1003276064,608,33756.22,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202549,1003803685,1082,28048.910000000003,BeneficiarySegment4,PaymentSegment5,0,Hematology-Oncology
202571,1003182064,513,22473.399999999994,BeneficiarySegment4,PaymentSegment5,0,Interventional Radiology
202591,1003049040,591,29313.760000000002,BeneficiarySegment4,PaymentSegment5,0,Optometry
202606,1003803511,845,33306.61,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202617,1003181926,475,18279.44,BeneficiarySegment4,PaymentSegment5,0,Nurse Practitioner
202625,1013459817,130,4235.46,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
202628,1013460260,11,1688.96,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202629,1013460344,147,9855.529999999999,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202635,1003124819,30,583.8000000000001,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202637,1013958255,116,4420.1,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
202641,1013958305,351,29431.35,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202651,1003124728,121,13838.720000000001,BeneficiarySegment5,PaymentSegment5,0,Dermatology
202657,1013958388,297,24578.67,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202664,1013958396,88,9117.21,BeneficiarySegment5,PaymentSegment5,0,Nephrology
202668,1013958404,148,6408.030000000001,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
202671,1003124645,39,1964.08,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202673,1003124348,366,30506.769999999997,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
202678,1013958545,16,1136.89,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
202679,1003125048,82,2032.5300000000002,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202683,1013959352,366,33314.05,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202692,1013959477,403,24714.329999999998,BeneficiarySegment5,PaymentSegment5,0,Podiatry
202701,1013958156,316,33687.5,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202708,1013959501,105,14634.990000000002,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202715,1013960525,389,21693.410000000003,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202724,1013960566,138,8361.869999999999,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
202726,1013960582,427,29017.800000000003,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202733,1013960699,198,10873.42,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202736,1013960707,123,10944.91,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202738,1013960764,100,8515.310000000001,BeneficiarySegment5,PaymentSegment5,0,Neurology
202741,1013960772,212,12541.420000000002,BeneficiarySegment5,PaymentSegment5,0,General Practice
202746,1003121351,273,16256.230000000001,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202750,1013960822,119,5036.68,BeneficiarySegment5,PaymentSegment5,0,Nephrology
202753,1013960871,153,18665.35,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
202757,1013960475,44,5292.66,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202760,1013960897,159,8058.38,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
202764,1013960996,14,1248.98,BeneficiarySegment5,PaymentSegment5,0,Optometry
202765,1003121963,133,22962.93,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202769,1013961002,12,624.12,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202770,1013959337,55,2906.11,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202772,1013958115,165,9091.27,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202777,1003123720,164,7286.74,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202779,1013958925,375,19709.510000000002,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
202785,1013958933,437,19418.949999999997,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
202792,1013958982,456,21778.329999999998,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
202800,1003123498,42,2439.6800000000003,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
202802,1003123464,28,1554.84,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202804,1013959071,46,3965.14,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202806,1003123027,135,6931.71,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202811,1003122987,11,572.35,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
202812,1013959170,171,7548.55,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
202819,1003122870,408,25748.329999999998,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
202825,1003122821,86,3441.65,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202827,1013959253,384,17070.5,BeneficiarySegment5,PaymentSegment5,0,Allergy/ Immunology
202837,1003125055,90,7065.6900000000005,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202841,1013959261,103,2031.19,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
202842,1013958669,18,816.62,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202843,1013958644,163,7311.790000000001,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202847,1013958578,185,30870.97,BeneficiarySegment5,PaymentSegment5,0,Ambulance Service Provider
202850,1013958552,395,16978.579999999998,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202860,1013957893,434,33169.84,BeneficiarySegment5,PaymentSegment5,0,Infectious Disease
202877,1013957901,17,1996.48,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
202878,1013957919,283,5521.66,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
202884,1013957927,49,1300.4099999999999,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
202887,1003125857,19,922.63,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
202888,1013318914,31,1805.65,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202890,1013957984,42,1268.58,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
202891,1003125238,23,4837.83,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology Assistant
202892,1013958081,168,13022.52,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
202896,1003122805,210,13968.169999999998,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
202901,1013961051,24,451.48,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
202902,1003121237,72,4278.85,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202906,1013961077,228,8433.42,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202913,1013960301,251,10147.37,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202920,1013960343,190,4953.53,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
202922,1013960111,200,6829.040000000001,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202928,1013964360,89,5443.97,BeneficiarySegment5,PaymentSegment5,0,Plastic and Reconstructive Surgery
202932,1013964402,162,4005.41,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
202934,1003116047,151,12378.92,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
202938,1013969492,256,24398.18,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
202941,1013969534,292,32293.730000000007,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202947,1003109513,342,28581.9,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
202954,1013969591,87,8557.75,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202957,1013969617,324,23938.57,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202961,1013969633,183,14493.130000000001,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
202965,1003109364,87,10514.49,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
202970,1003122094,16,54.56,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
202971,1013969724,103,2953.65,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
202972,1003109349,28,4455.77,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202974,1013969765,108,23060.2,BeneficiarySegment5,PaymentSegment5,0,Thoracic Surgery
202979,1003109216,407,22197.980000000003,BeneficiarySegment5,PaymentSegment5,0,Family Practice
202991,1003109000,15,1329.51,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
202992,1013969997,423,31178.72,BeneficiarySegment5,PaymentSegment5,0,Hospitalist
202999,1013970029,16,1003.64,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
203000,1013970060,48,3863.75,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
203003,1003108606,156,18168.600000000002,BeneficiarySegment5,PaymentSegment5,0,Infectious Disease
203006,1003108325,320,22736.06,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203012,1003108259,345,32374.72,BeneficiarySegment5,PaymentSegment5,0,Hematology-Oncology
203023,1003108168,53,3765.3700000000003,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
203026,1013970375,355,30161.129999999997,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
203031,1003107970,49,3182.2700000000004,BeneficiarySegment5,PaymentSegment5,0,General Surgery
203034,1013969732,289,20027.7,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
203037,1003122151,165,13212.21,BeneficiarySegment5,PaymentSegment5,0,Family Practice
203041,1013960269,19,979.0,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203042,1003122169,253,14484.95,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
203044,1013961143,170,7496.22,BeneficiarySegment5,PaymentSegment5,0,Family Practice
203046,1013961168,36,1922.82,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
203047,1013961192,216,12085.83,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
203051,1003121088,18,373.95,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
203052,1003120965,14,34.16,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
203053,1013960921,199,9123.42,BeneficiarySegment5,PaymentSegment5,0,Orthopedic Surgery
203062,1013961291,249,16821.92,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
203065,1013960467,45,1040.8899999999999,BeneficiarySegment5,PaymentSegment5,0,Audiologist
203068,1013960368,154,1720.6000000000001,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
203073,1013959584,276,18062.16,BeneficiarySegment5,PaymentSegment5,0,General Surgery
203084,1003122722,91,8934.03,BeneficiarySegment5,PaymentSegment5,0,Infectious Disease
203088,1003122698,457,7875.749999999999,BeneficiarySegment5,PaymentSegment5,0,Diagnostic Radiology
203095,1003122649,18,860.25,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203096,1013959808,461,28874.53,BeneficiarySegment5,PaymentSegment5,0,Neurology
203101,1013959824,396,17020.96,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
203106,1013959832,54,1553.38,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
203109,1003122532,390,25628.919999999995,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203120,1013959907,269,7716.54,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
203126,1013959915,139,22815.03,BeneficiarySegment5,PaymentSegment5,0,General Surgery
203132,1013959923,319,33680.42999999999,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
203147,1013960079,127,12513.13,BeneficiarySegment5,PaymentSegment5,0,Interventional Radiology
203152,1013960384,412,32857.72,BeneficiarySegment5,PaymentSegment5,0,Hematology-Oncology
203161,1013960095,146,24641.329999999998,BeneficiarySegment5,PaymentSegment5,0,Critical Care (Intensivists)
203163,1003122276,121,6360.36,BeneficiarySegment5,PaymentSegment5,0,Optometry
203167,1013960137,13,660.42,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
203168,1013960145,73,2260.58,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
203169,1013960178,222,18101.62,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
203172,1013960186,167,23217.600000000002,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
203179,1003122235,145,22880.100000000002,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203181,1003123837,85,2475.6800000000003,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203183,1013958867,59,3679.67,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
203186,1003123878,394,9137.929999999998,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
203193,1003123985,47,666.1500000000001,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203195,1013962174,13,358.29,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203196,1013962166,374,24205.9,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203201,1013962158,57,6263.3,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
203202,1003120445,257,15149.76,BeneficiarySegment5,PaymentSegment5,0,Optometry
203209,1013961465,21,1076.65,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
203210,1013961473,11,1500.85,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
203211,1013961481,188,7097.33,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
203216,1013961523,276,5944.47,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
203224,1013961549,154,4344.0599999999995,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
203228,1003120437,191,16317.18,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
203233,1003120262,62,3642.6800000000003,BeneficiarySegment5,PaymentSegment5,0,Ophthalmology
203236,1003120247,146,10616.800000000001,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
203241,1003120064,69,3205.84,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203243,1003119207,16,1202.72,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203244,1003119579,52,4525.48,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
203246,1013962794,15,1179.77,BeneficiarySegment5,PaymentSegment5,0,Oral Surgery (Dentist only)
203247,1013961713,127,7323.81,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
203251,1003119405,428,20751.089999999997,BeneficiarySegment5,PaymentSegment5,0,Podiatry
203263,1013961804,26,3094.83,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
